opportunity_id,machine,timestamp,original_direction,counter_direction,setup,reasonKey,grade,signal_price,atr,original_hit_1R,original_hit_1R_at_min,counter_mfe_R_5m,counter_mae_R_5m,counter_mfe_R_10m,counter_mae_R_10m,counter_mfe_R_15m,counter_mae_R_15m,counter_mfe_R_30m,counter_mae_R_30m,counter_mfe_R_60m,counter_mae_R_60m,counter_time_to_+0.2R_min,counter_time_to_+0.3R_min,counter_time_to_+0.5R_min,counter_time_to_-0.2R_min,counter_time_to_-0.3R_min,counter_time_to_-0.5R_min,sequence_0.2R_vs_0.2R,sequence_0.3R_vs_0.3R,sequence_0.5R_vs_0.5R,counter_max_MFE_R,counter_max_MAE_R,execution_note
MAC_20260709164506_BUY_TREND_PULLBACK,MAC,2026.07.09 16:45:06,BUY,SELL,TREND_PULLBACK,NEWS_OBSERVING,B,4126.06,6.35,N,,0.436,0.0,0.436,0.0,0.436,0.416,,,0.524,0.416,5,5,60,15,15,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,0.524,0.416,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709171003_SELL_TREND_PULLBACK,MAC,2026.07.09 17:10:03,SELL,BUY,TREND_PULLBACK,SMART-GUARD,A,4126.67,7.39,N,,0.0,0.264,0.0,0.48,0.0,0.48,0.0,0.48,0.028,0.48,,,,5,10,,STOP_FIRST,STOP_FIRST,NEITHER_5-60m,0.028,0.48,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709171003_SELL_TREND_PULLBACK,MAC,2026.07.09 17:10:03,SELL,BUY,TREND_PULLBACK,SMART-GUARD,A,4126.68,7.39,N,,0.0,0.484,0.0,0.484,0.0,0.484,0.0,0.484,0.032,0.484,,,,5,5,,STOP_FIRST,STOP_FIRST,NEITHER_5-60m,0.032,0.484,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709182004_BUY_TREND_PULLBACK,MAC,2026.07.09 18:20:04,BUY,SELL,TREND_PULLBACK,BAD-RR TRUE BLOCK,A,4127.27,5.12,N,,0.0,0.156,0.0,0.156,0.0,0.236,0.0,0.26,0.0,0.368,,,,15,60,,STOP_FIRST,STOP_FIRST,NEITHER_5-60m,0.0,0.368,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709182504_BUY_TREND_PULLBACK,MAC,2026.07.09 18:25:04,BUY,SELL,TREND_PULLBACK,TREND-CONTINUATION MODE,A,4129.38,5.05,N,,0.132,0.0,0.156,0.0,0.156,0.072,0.156,0.208,0.156,0.236,,,,30,,,STOP_FIRST,NEITHER_5-60m,NEITHER_5-60m,0.156,0.236,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709182507_BUY_TREND_PULLBACK,MAC,2026.07.09 18:25:07,BUY,SELL,TREND_PULLBACK,TREND-CONTINUATION MODE,A,4129.0,5.05,N,,0.128,0.0,,,0.128,0.132,,,,,,,,,,,NEITHER_5-60m,NEITHER_5-60m,NEITHER_5-60m,0.128,0.132,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709191815_BUY_TREND_PULLBACK,MAC,2026.07.09 19:18:15,BUY,SELL,TREND_PULLBACK,BAD-LOCATION BLOCK,A,4131.25,3.66,N,,0.18,0.0,0.18,0.12,,,,,,,,,,,,,NEITHER_5-60m,NEITHER_5-60m,NEITHER_5-60m,0.18,0.12,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709192006_BUY_TREND_PULLBACK,MAC,2026.07.09 19:20:06,BUY,SELL,TREND_PULLBACK,CALIBRATED_ENTRY_QUALITY,A,4129.85,3.54,N,,0.0,0.284,,,,,,,,,,,,5,,,STOP_FIRST,NEITHER_5-60m,NEITHER_5-60m,0.0,0.284,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709193008_BUY_TREND_PULLBACK,MAC,2026.07.09 19:30:08,BUY,SELL,TREND_PULLBACK,TREND-CONTINUATION MODE,A,4132.35,3.63,N,,,,,,,,,,,,,,,,,,NEITHER_5-60m,NEITHER_5-60m,NEITHER_5-60m,,,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709193356_BUY_TREND_PULLBACK,MAC,2026.07.09 19:33:56,BUY,SELL,TREND_PULLBACK,TREND-CONTINUATION MODE,A,4136.7,3.63,Y,60,0.464,0.0,0.464,0.0,0.62,0.0,0.928,0.0,1.048,0.0,5,5,15,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.048,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709194005_BUY_TREND_PULLBACK,MAC,2026.07.09 19:40:05,BUY,SELL,TREND_PULLBACK,CALIBRATED_ENTRY_QUALITY,A,4132.26,3.7,N,,0.0,0.16,0.128,0.16,0.396,0.16,0.496,0.16,,,15,15,,,,,TARGET_FIRST,TARGET_FIRST,NEITHER_5-60m,0.496,0.16,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709203720_BUY_TREND_PULLBACK,MAC,2026.07.09 20:37:20,BUY,SELL,TREND_PULLBACK,CALIBRATED_ENTRY_QUALITY,B,4131.98,3.73,N,,,,,,,,,,,,,,,,,,NEITHER_5-60m,NEITHER_5-60m,NEITHER_5-60m,,,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709203750_BUY_TREND_PULLBACK,MAC,2026.07.09 20:37:50,BUY,SELL,TREND_PULLBACK,CALIBRATED_ENTRY_QUALITY,B,4133.01,3.73,N,,0.06,0.004,,,,,,,,,,,,,,,NEITHER_5-60m,NEITHER_5-60m,NEITHER_5-60m,0.06,0.004,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709204508_BUY_TREND_PULLBACK,MAC,2026.07.09 20:45:08,BUY,SELL,TREND_PULLBACK,BAD-LOCATION BLOCK,B,4132.42,3.5,N,,,,,,,,,,,,,,,,,,NEITHER_5-60m,NEITHER_5-60m,NEITHER_5-60m,,,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709204609_BUY_TREND_PULLBACK,MAC,2026.07.09 20:46:09,BUY,SELL,TREND_PULLBACK,BAD-LOCATION BLOCK,B,4133.98,3.5,Y,60,0.0,0.252,0.0,0.252,0.288,0.252,0.836,0.252,1.272,0.252,15,30,30,5,,,STOP_FIRST,TARGET_FIRST,TARGET_FIRST,1.272,0.252,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709205743_BUY_TREND_PULLBACK,MAC,2026.07.09 20:57:43,BUY,SELL,TREND_PULLBACK,TREND-CONTINUATION MODE,A,4135.2,3.66,Y,30,0.408,0.068,0.512,0.068,0.728,0.068,1.196,0.068,1.352,0.068,5,5,10,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.352,0.068,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709210511_BUY_TREND_PULLBACK,MAC,2026.07.09 21:05:11,BUY,SELL,TREND_PULLBACK,CALIBRATED_ENTRY_QUALITY,B,4131.16,3.81,N,,0.276,0.0,0.472,0.0,0.664,0.0,0.876,0.0,0.876,0.0,5,10,15,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,0.876,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709212006_BUY_TREND_PULLBACK,MAC,2026.07.09 21:20:06,BUY,SELL,TREND_PULLBACK,B-GRADE QUALITY BLOCK,B,4126.87,3.66,N,,0.22,0.0,0.296,0.0,0.44,0.0,0.44,0.0,0.44,0.0,5,15,,,,,TARGET_FIRST,TARGET_FIRST,NEITHER_5-60m,0.44,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709213005_SELL_TREND_PULLBACK,MAC,2026.07.09 21:30:05,SELL,BUY,TREND_PULLBACK,B-GRADE QUALITY BLOCK,B,4124.19,3.62,N,,0.0,0.152,0.144,0.152,0.144,0.152,0.144,0.152,0.144,0.372,,,,60,60,,STOP_FIRST,STOP_FIRST,NEITHER_5-60m,0.144,0.372,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709213505_SELL_TREND_PULLBACK,MAC,2026.07.09 21:35:05,SELL,BUY,TREND_PULLBACK,SMART-GUARD,SKIP,4124.19,3.58,N,,0.0,0.152,0.144,0.152,0.144,0.152,0.144,0.152,0.144,0.376,,,,60,60,,STOP_FIRST,STOP_FIRST,NEITHER_5-60m,0.144,0.376,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709221509_BUY_TREND_PULLBACK,MAC,2026.07.09 22:15:09,BUY,SELL,TREND_PULLBACK,Personality mismatch,PERSONALITY,4124.56,2.54,N,,0.14,0.0,0.404,0.0,0.588,0.0,0.7,0.0,0.7,0.0,10,10,15,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,0.7,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709222529_SELL_TREND_PULLBACK,MAC,2026.07.09 22:25:29,SELL,BUY,TREND_PULLBACK,Personality mismatch,PERSONALITY,4121.92,2.45,N,,0.0,0.18,0.044,0.18,0.044,0.228,0.088,0.3,0.088,0.3,,,,15,30,,STOP_FIRST,STOP_FIRST,NEITHER_5-60m,0.088,0.3,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709225505_BUY_TREND_PULLBACK,MAC,2026.07.09 22:55:05,BUY,SELL,TREND_PULLBACK,B-GRADE QUALITY BLOCK,B,4121.04,2.27,N,,0.0,0.252,0.0,0.252,0.0,0.252,0.0,0.252,0.0,0.252,,,,5,,,STOP_FIRST,NEITHER_5-60m,NEITHER_5-60m,0.0,0.252,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260710000846_BUY_TREND_PULLBACK,MAC,2026.07.10 00:08:46,BUY,SELL,TREND_PULLBACK,B-GRADE QUALITY BLOCK,B,4122.62,2.27,N,,0.028,0.0,0.028,0.0,0.028,0.0,0.028,0.632,0.028,0.832,,,,30,30,30,STOP_FIRST,STOP_FIRST,STOP_FIRST,0.028,0.832,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260710010528_BUY_TREND_PULLBACK,MAC,2026.07.10 01:05:28,BUY,SELL,TREND_PULLBACK,Personality mismatch,PERSONALITY,4124.86,2.52,N,,0.196,0.392,0.36,0.392,0.36,0.392,0.36,0.392,0.504,0.392,10,10,60,5,5,,STOP_FIRST,STOP_FIRST,TARGET_FIRST,0.504,0.392,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260710011101_SELL_TREND_PULLBACK,MAC,2026.07.10 01:11:01,SELL,BUY,TREND_PULLBACK,Personality mismatch,PERSONALITY,4123.55,2.72,N,,0.068,0.14,0.068,0.14,0.068,0.14,0.068,0.14,0.084,0.276,,,,60,,,STOP_FIRST,NEITHER_5-60m,NEITHER_5-60m,0.084,0.276,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260710011652_BUY_TREND_PULLBACK,MAC,2026.07.10 01:16:52,BUY,SELL,TREND_PULLBACK,TREND-CONTINUATION MODE,A,4124.86,2.58,N,,0.288,0.0,0.288,0.0,0.288,0.0,0.492,0.0,0.492,0.0,5,30,,,,,TARGET_FIRST,TARGET_FIRST,NEITHER_5-60m,0.492,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260710012013_BUY_TREND_PULLBACK,MAC,2026.07.10 01:20:13,BUY,SELL,TREND_PULLBACK,B-GRADE QUALITY BLOCK,B,4123.14,2.55,N,,0.0,0.068,0.0,0.068,0.0,0.068,0.228,0.088,0.228,0.212,30,,,60,,,TARGET_FIRST,NEITHER_5-60m,NEITHER_5-60m,0.228,0.212,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260710015524_BUY_TREND_PULLBACK,MAC,2026.07.10 01:55:24,BUY,SELL,TREND_PULLBACK,NEWS_OBSERVING,A,4122.97,2.33,N,,0.208,0.0,0.208,0.064,0.208,0.196,0.208,0.26,0.208,0.272,5,,,30,,,TARGET_FIRST,NEITHER_5-60m,NEITHER_5-60m,0.208,0.272,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260710021007_BUY_TREND_PULLBACK,MAC,2026.07.10 02:10:07,BUY,SELL,TREND_PULLBACK,Personality mismatch,PERSONALITY,4123.65,2.22,N,,0.0,0.108,0.0,0.152,0.272,0.152,0.292,0.152,0.292,0.164,15,,,,,,TARGET_FIRST,NEITHER_5-60m,NEITHER_5-60m,0.292,0.164,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260710022559_BUY_TREND_PULLBACK,MAC,2026.07.10 02:25:59,BUY,SELL,TREND_PULLBACK,B-GRADE QUALITY BLOCK,B,4121.9,1.75,N,,0.0,0.224,0.0,0.224,0.0,0.224,0.0,0.608,0.628,0.608,60,60,60,5,30,30,STOP_FIRST,STOP_FIRST,STOP_FIRST,0.628,0.608,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260710024049_BUY_TREND_PULLBACK,MAC,2026.07.10 02:40:49,BUY,SELL,TREND_PULLBACK,TREND-CONTINUATION MODE,A,4122.88,1.76,Y,60,0.16,0.38,0.16,0.38,0.16,0.38,0.16,0.38,1.384,0.38,60,60,60,5,5,,STOP_FIRST,STOP_FIRST,TARGET_FIRST,1.384,0.38,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260710032507_SELL_BREAKOUT,MAC,2026.07.10 03:25:07,SELL,BUY,BREAKOUT,B-GRADE QUALITY BLOCK,B,4119.53,2.43,Y,30,0.0,0.448,0.0,0.448,0.608,0.448,1.2,0.448,1.2,0.448,15,15,15,5,5,,STOP_FIRST,STOP_FIRST,TARGET_FIRST,1.2,0.448,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260710035505_BUY_SQUEEZE_RELEASE,MAC,2026.07.10 03:55:05,BUY,SELL,SQUEEZE_RELEASE,CALIBRATED_ENTRY_QUALITY,A,4123.17,3.81,Y,60,0.08,0.38,0.08,0.38,0.08,0.38,0.08,0.38,1.18,0.38,60,60,60,5,5,,STOP_FIRST,STOP_FIRST,TARGET_FIRST,1.18,0.38,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260710040505_SELL_TREND_PULLBACK,MAC,2026.07.10 04:05:05,SELL,BUY,TREND_PULLBACK,SMART-GUARD,SKIP,4122.49,4.68,N,,0.204,0.0,0.292,0.0,0.292,0.0,0.292,0.224,0.292,0.904,5,,,30,60,60,TARGET_FIRST,STOP_FIRST,STOP_FIRST,0.292,0.904,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260710041508_BUY_TREND_PULLBACK,MAC,2026.07.10 04:15:08,BUY,SELL,TREND_PULLBACK,CALIBRATED_ENTRY_QUALITY,A,4125.36,5.06,Y,30,0.176,0.044,0.208,0.044,0.432,0.044,1.064,0.044,1.064,0.136,10,15,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.064,0.136,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260710042508_BUY_TREND_PULLBACK,MAC,2026.07.10 04:25:08,BUY,SELL,TREND_PULLBACK,B-GRADE QUALITY BLOCK,B,4122.69,5.3,N,,0.212,0.004,0.812,0.004,0.812,0.004,0.812,0.004,0.812,0.332,5,10,10,60,60,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,0.812,0.332,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260710044006_SELL_BREAKOUT,MAC,2026.07.10 04:40:06,SELL,BUY,BREAKOUT,SMART-GUARD,A,4112.15,6.03,N,,0.072,0.016,0.308,0.016,0.324,0.016,0.844,0.016,0.988,0.016,10,10,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,0.988,0.016,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260710044507_SELL_SQUEEZE_RELEASE,MAC,2026.07.10 04:45:07,SELL,BUY,SQUEEZE_RELEASE,TREND-CONTINUATION MODE,B,4111.5,5.91,Y,60,0.12,0.0,0.376,0.0,0.448,0.0,0.904,0.0,1.052,0.0,10,10,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.052,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260710051511_BUY_TREND_PULLBACK,MAC,2026.07.10 05:15:11,BUY,SELL,TREND_PULLBACK,TREND-CONTINUATION MODE,B,4124.79,5.64,N,,0.032,0.16,0.032,0.16,0.06,0.16,0.072,0.16,0.072,0.476,,,,60,60,,STOP_FIRST,STOP_FIRST,NEITHER_5-60m,0.072,0.476,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260710052511_BUY_TREND_PULLBACK,MAC,2026.07.10 05:25:11,BUY,SELL,TREND_PULLBACK,CALIBRATED_ENTRY_QUALITY,B,4124.11,5.46,N,,0.012,0.124,0.024,0.124,0.024,0.124,0.024,0.268,0.1,0.54,,,,30,60,60,STOP_FIRST,STOP_FIRST,STOP_FIRST,0.1,0.54,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260710054015_BUY_TREND_PULLBACK,MAC,2026.07.10 05:40:15,BUY,SELL,TREND_PULLBACK,Trade blocked — momentum slowdown (close in opposite 30% of last,B,4124.15,5.29,N,,0.0,0.136,0.0,0.232,0.0,0.272,0.0,0.556,0.112,0.556,,,,10,30,30,STOP_FIRST,STOP_FIRST,STOP_FIRST,0.112,0.556,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260710062506_SELL_TREND_PULLBACK,MAC,2026.07.10 06:25:06,SELL,BUY,TREND_PULLBACK,SMART-GUARD,SKIP,4122.48,4.14,N,,0.476,0.0,0.476,0.0,0.476,0.0,0.476,0.236,0.476,0.888,5,5,,30,60,60,TARGET_FIRST,TARGET_FIRST,STOP_FIRST,0.476,0.888,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260710063009_BUY_TREND_PULLBACK,MAC,2026.07.10 06:30:09,BUY,SELL,TREND_PULLBACK,TREND-CONTINUATION MODE,B,4124.64,4.16,Y,60,0.0,0.268,0.188,0.268,0.248,0.268,0.444,0.268,1.092,0.268,15,30,60,5,,,STOP_FIRST,TARGET_FIRST,TARGET_FIRST,1.092,0.268,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260710064006_BUY_TREND_PULLBACK,MAC,2026.07.10 06:40:06,BUY,SELL,TREND_PULLBACK,Personality mismatch,PERSONALITY,4123.31,4.23,N,,0.12,0.0,0.308,0.0,0.308,0.0,0.52,0.0,0.944,0.0,10,10,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,0.944,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260710070006_BUY_TREND_PULLBACK,MAC,2026.07.10 07:00:06,BUY,SELL,TREND_PULLBACK,B-GRADE QUALITY BLOCK,B,4120.13,3.87,N,,0.008,0.0,0.24,0.0,0.24,0.0,0.704,0.016,0.704,0.016,10,30,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,0.704,0.016,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260710071603_BUY_TREND_PULLBACK,MAC,2026.07.10 07:16:03,BUY,SELL,TREND_PULLBACK,SMART-GUARD,A,4120.17,3.81,N,,0.72,0.012,0.72,0.012,0.72,0.012,0.72,0.012,0.72,0.012,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,0.72,0.012,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260710072506_SELL_BREAKOUT,MAC,2026.07.10 07:25:06,SELL,BUY,BREAKOUT,SMART-GUARD,A,4113.0,3.67,N,,0.46,0.0,0.576,0.0,0.64,0.0,0.64,0.0,0.64,0.0,5,5,10,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,0.64,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260710080005_BUY_TREND_PULLBACK,MAC,2026.07.10 08:00:05,BUY,SELL,TREND_PULLBACK,Personality mismatch,PERSONALITY,4115.69,3.1,N,,0.248,0.0,0.248,0.0,0.288,0.0,0.316,0.152,0.764,0.252,5,30,60,60,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,0.764,0.252,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260710082041_BUY_TREND_PULLBACK,MAC,2026.07.10 08:20:41,BUY,SELL,TREND_PULLBACK,SMART-GUARD,A,4115.16,3.08,N,,0.176,0.0,0.252,0.0,0.332,0.0,0.7,0.0,0.7,0.552,10,15,30,60,60,60,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,0.7,0.552,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
